,case,rmse,chi,privacy,real,uniform,uniform2,nclasses,uniform_original
26148,8ftt_23_exponential,462.44351006366173,16029.345379978078,8,f,1,1,23,0
26149,8ttt_23_exponential,487.2010971774479,17394.414103762258,8,t,1,1,23,0
26150,8mtt_23_exponential,483.33105537603217,27306.27990404885,8,m,1,1,23,0
26151,8tffNone_23_exponential,6.3262927278994826e-12,1.1008456107530312e-25,8,t,0,0,23,0
26152,8fff_23_exponential,2.6631020012852316e-12,5.30080340611284e-26,8,f,0,0,23,0
26153,8mff_23_exponential,1.0376172453729536e-11,2.6561463380509777e-25,8,m,0,0,23,0
26154,8ftt_23_exponential,500.52971939736005,19174.76651322934,8,f,1,1,23,0
26155,8ttt_23_exponential,484.9371093244979,16059.741918366133,8,t,1,1,23,0
26156,8mtt_23_exponential,503.90168593775223,17349.677000844436,8,m,1,1,23,0
26157,8tffNone_23_exponential,8.640356409670416e-12,2.083901178224323e-25,8,t,0,0,23,0
26158,8fff_23_exponential,2.3975926917618753e-12,4.922382809813471e-26,8,f,0,0,23,0
26159,8mff_23_exponential,1.0798090954125268e-11,2.921509858559308e-25,8,m,0,0,23,0
26160,9ftt_23_uniform,30.1504917736845,23.074680061118094,9,f,1,1,23,1
26161,9ttt_23_uniform,28.112988742828893,19.994739118913394,9,t,1,1,23,1
26162,9mtt_23_uniform,32.96249500716696,24.308902914513837,9,m,1,1,23,1
26163,9tffNone_23_uniform,6.1115476623312395,0.875598091128343,9,t,0,0,23,1
26164,9fff_23_uniform,2.9059119778745033,0.21741003714351198,9,f,0,0,23,1
26165,9mff_23_uniform,6.402249969573637,0.9264106149621376,9,m,0,0,23,1
26166,9ftt_23_uniform,29.49099558953008,22.70796181453087,9,f,1,1,23,1
26167,9ttt_23_uniform,32.83567276447514,23.686285960619152,9,t,1,1,23,1
26168,9mtt_23_uniform,29.400047819542472,20.808609739308313,9,m,1,1,23,1
26169,9tffNone_23_uniform,5.840771407189027,0.753642731418908,9,t,0,0,23,1
26170,9fff_23_uniform,3.0842882831681524,0.25175263528692693,9,f,0,0,23,1
26171,9mff_23_uniform,5.077682206862019,0.6384388181126814,9,m,0,0,23,1
26172,9ftt_23_uniform,38.726378946447674,32.45843521047147,9,f,1,1,23,1
26173,9ttt_23_uniform,30.099457208777643,22.09684472799263,9,t,1,1,23,1
26174,9mtt_23_uniform,30.249229296229608,23.847811031758635,9,m,1,1,23,1
26175,9tffNone_23_uniform,4.998812830685325,0.6116024384796225,9,t,0,0,23,1
26176,9fff_23_uniform,2.792207132907652,0.19301165548844573,9,f,0,0,23,1
26177,9mff_23_uniform,4.9194658741108315,0.5661928015680547,9,m,0,0,23,1
26178,9ftt_23_uniform,33.51325591457016,26.480795119646164,9,f,1,1,23,1
26179,9ttt_23_uniform,30.98972106669206,23.96897724365765,9,t,1,1,23,1
26180,9mtt_23_uniform,33.68427504767661,30.8074654933149,9,m,1,1,23,1
26181,9tffNone_23_uniform,5.971530245567587,0.8660643553976494,9,t,0,0,23,1
26182,9fff_23_uniform,3.108444642660238,0.27402067509429806,9,f,0,0,23,1
26183,9mff_23_uniform,6.6128705237285095,1.02601380770649,9,m,0,0,23,1
26184,9ftt_23_uniform,27.964911606853754,16.830935234508075,9,f,1,1,23,1
26185,9ttt_23_uniform,27.204774824332407,16.287603945325294,9,t,1,1,23,1
26186,9mtt_23_uniform,26.281141769306974,17.091630127732028,9,m,1,1,23,1
26187,9tffNone_23_uniform,6.313692535435693,0.903671263749197,9,t,0,0,23,1
26188,9fff_23_uniform,2.8109366159800597,0.20438658656582775,9,f,0,0,23,1
26189,9mff_23_uniform,7.155097432481109,1.3166955818946438,9,m,0,0,23,1
26190,9ftt_23_uniform,29.841835523176115,21.127369273300562,9,f,1,1,23,1
26191,9ttt_23_uniform,33.4061110272994,30.786137296624116,9,t,1,1,23,1
26192,9mtt_23_uniform,30.01420676462652,24.05652062362192,9,m,1,1,23,1
26193,9tffNone_23_uniform,6.915925730413617,1.1228903314199765,9,t,0,0,23,1
26194,9fff_23_uniform,2.775291876444878,0.20572017896757397,9,f,0,0,23,1
26195,9mff_23_uniform,6.454058485918937,0.9347053484518751,9,m,0,0,23,1
26196,9ftt_23_uniform,31.530354665086275,21.133394549940366,9,f,1,1,23,1
26197,9ttt_23_uniform,38.05837502176173,32.627005891181454,9,t,1,1,23,1
26198,9mtt_23_uniform,23.727955516981975,12.634737556781165,9,m,1,1,23,1
26199,9tffNone_23_uniform,5.055776440690155,0.5960398160999772,9,t,0,0,23,1
26200,9fff_23_uniform,3.0645621355560255,0.24624774810041902,9,f,0,0,23,1
26201,9mff_23_uniform,7.817110066621548,1.5517920252786555,9,m,0,0,23,1
26202,9ftt_23_uniform,30.968786860921686,30.961410572643484,9,f,1,1,23,1
26203,9ttt_23_uniform,30.05278802419524,20.82318829957673,9,t,1,1,23,1
26204,9mtt_23_uniform,28.84275926302409,20.00809266352797,9,m,1,1,23,1
26205,9tffNone_23_uniform,5.75315064646957,0.7614969535980113,9,t,0,0,23,1
26206,9fff_23_uniform,2.4611710194785887,0.15482584832335528,9,f,0,0,23,1
26207,9mff_23_uniform,6.583145395051552,1.0220616624730245,9,m,0,0,23,1
26208,9ftt_23_uniform,32.73240643214317,24.822019676648154,9,f,1,1,23,1
26209,9ttt_23_uniform,26.71101754051845,19.35255837386395,9,t,1,1,23,1
26210,9mtt_23_uniform,26.720099528648163,15.796121899647474,9,m,1,1,23,1
26211,9tffNone_23_uniform,5.9841249030957755,0.8703999844561894,9,t,0,0,23,1
26212,9fff_23_uniform,2.3482963077210948,0.13678976515955124,9,f,0,0,23,1
26213,9mff_23_uniform,5.832620602360996,0.8684809427660559,9,m,0,0,23,1
26214,9ftt_23_uniform,37.811143062363904,32.664501123336514,9,f,1,1,23,1
26215,9ttt_23_uniform,33.61007569477672,28.604281833140814,9,t,1,1,23,1
26216,9mtt_23_uniform,33.344079900322576,28.372295826264395,9,m,1,1,23,1
26217,9tffNone_23_uniform,5.123916929428046,0.6167164542698046,9,t,0,0,23,1
26218,9fff_23_uniform,2.7610467067664053,0.19167410190294065,9,f,0,0,23,1
26219,9mff_23_uniform,5.1069523836771955,0.5665622459755166,9,m,0,0,23,1
26220,9ftt_23_exponential,471.1432903056139,10927.1515060505,9,f,1,1,23,0
26221,9ttt_23_exponential,486.2824967718524,25093.899132068276,9,t,1,1,23,0
26222,9mtt_23_exponential,482.51010352115946,22213.509121148534,9,m,1,1,23,0
26223,9tffNone_23_exponential,3.5941366149372097e-12,6.278473956317139e-26,9,t,0,0,23,0
26224,9fff_23_exponential,9.277137732389686e-12,2.568611737286954e-25,9,f,0,0,23,0
26225,9mff_23_exponential,9.306986271027086e-12,2.4478384476758924e-25,9,m,0,0,23,0
26226,9ftt_23_exponential,465.39541133200805,10816.770971410355,9,f,1,1,23,0
26227,9ttt_23_exponential,486.87164632991306,23900.10227309924,9,t,1,1,23,0
26228,9mtt_23_exponential,501.53763567652624,19087.38527588814,9,m,1,1,23,0
26229,9tffNone_23_exponential,1.0053382638335677e-11,2.287673304344513e-25,9,t,0,0,23,0
26230,9fff_23_exponential,7.752258571489765e-12,2.4248593997577936e-25,9,f,0,0,23,0
26231,9mff_23_exponential,8.605527495680141e-12,1.9535212869308608e-25,9,m,0,0,23,0
26232,9ftt_23_exponential,497.82527055182726,26348.119362832527,9,f,1,1,23,0
26233,9ttt_23_exponential,475.11986791639106,18250.091853747756,9,t,1,1,23,0
26234,9mtt_23_exponential,482.5483489671362,28300.53793294703,9,m,1,1,23,0
26235,9tffNone_23_exponential,3.1214415027314216e-12,5.508997329213437e-26,9,t,0,0,23,0
26236,9fff_23_exponential,3.6263613951411176e-12,4.4525052913139177e-26,9,f,0,0,23,0
26237,9mff_23_exponential,7.2699763295876386e-12,1.5595299720063159e-25,9,m,0,0,23,0
26238,9ftt_23_exponential,465.5264642196928,16360.752027540653,9,f,1,1,23,0
26239,9ttt_23_exponential,481.9262276416266,17976.387296369732,9,t,1,1,23,0
26240,9mtt_23_exponential,479.25775945726735,26528.364616963416,9,m,1,1,23,0
26241,9tffNone_23_exponential,4.7128780919346705e-12,6.537119102177639e-26,9,t,0,0,23,0
26242,9fff_23_exponential,4.843621347285818e-12,8.249147239228448e-26,9,f,0,0,23,0
26243,9mff_23_exponential,4.281513520044741e-12,1.0075789999410114e-25,9,m,0,0,23,0
26244,9ftt_23_exponential,459.5659788201134,10983.058522139445,9,f,1,1,23,0
26245,9ttt_23_exponential,496.6850108469149,15523.59302927441,9,t,1,1,23,0
26246,9mtt_23_exponential,474.229902051737,10110.663461627622,9,m,1,1,23,0
26247,9tffNone_23_exponential,5.730138065017793e-12,1.295445051804937e-25,9,t,0,0,23,0
26248,9fff_23_exponential,7.633759591862539e-12,1.5591646607026115e-25,9,f,0,0,23,0
26249,9mff_23_exponential,8.45841549422203e-12,2.310942824197844e-25,9,m,0,0,23,0
26250,9ftt_23_exponential,485.2864196440172,25531.563312168928,9,f,1,1,23,0
26251,9ttt_23_exponential,487.73241546047467,25322.65250699619,9,t,1,1,23,0
26252,9mtt_23_exponential,508.51614199223474,35435.9824028733,9,m,1,1,23,0
26253,9tffNone_23_exponential,5.433852715745629e-12,8.894422399427484e-26,9,t,0,0,23,0
26254,9fff_23_exponential,5.483872200072511e-12,1.141362529633223e-25,9,f,0,0,23,0
26255,9mff_23_exponential,3.7997732886468136e-12,7.598943652489415e-26,9,m,0,0,23,0
26256,9ftt_23_exponential,486.8766877669428,16810.96253927519,9,f,1,1,23,0
26257,9ttt_23_exponential,469.9446775951399,23503.334241559816,9,t,1,1,23,0
26258,9mtt_23_exponential,487.8082708307734,23826.196124310925,9,m,1,1,23,0
26259,9tffNone_23_exponential,5.7811596874592325e-12,1.3199253707803558e-25,9,t,0,0,23,0
26260,9fff_23_exponential,5.414750985283485e-12,1.0556707458845552e-25,9,f,0,0,23,0
26261,9mff_23_exponential,7.557314580166708e-12,1.4156652544822728e-25,9,m,0,0,23,0
26262,9ftt_23_exponential,491.4169987563176,17996.663034479676,9,f,1,1,23,0
26263,9ttt_23_exponential,481.97994425771145,24673.400596459087,9,t,1,1,23,0
26264,9mtt_23_exponential,498.80147262303575,28379.99742896549,9,m,1,1,23,0
26265,9tffNone_23_exponential,7.31663951655487e-12,1.6862282900999471e-25,9,t,0,0,23,0
26266,9fff_23_exponential,6.975979038712275e-12,1.5689911398093817e-25,9,f,0,0,23,0
26267,9mff_23_exponential,8.59569545061305e-12,2.2072020387625695e-25,9,m,0,0,23,0
26268,9ftt_23_exponential,492.2688967085638,18455.201513160977,9,f,1,1,23,0
26269,9ttt_23_exponential,477.8200498095491,26336.997785046624,9,t,1,1,23,0
26270,9mtt_23_exponential,482.9989648022033,19944.143476112225,9,m,1,1,23,0
26271,9tffNone_23_exponential,7.568135969064107e-12,1.1790532590181978e-25,9,t,0,0,23,0
26272,9fff_23_exponential,7.111757690458513e-12,1.4163162714017508e-25,9,f,0,0,23,0
26273,9mff_23_exponential,5.261937639133565e-12,1.103035675885232e-25,9,m,0,0,23,0
26274,9ftt_23_exponential,466.45900141384345,24894.26329563759,9,f,1,1,23,0
26275,9ttt_23_exponential,514.0456293860586,26944.342497297315,9,t,1,1,23,0
26276,9mtt_23_exponential,508.51941949152746,19113.768691231213,9,m,1,1,23,0
26277,9tffNone_23_exponential,5.540462041094682e-12,8.695177411075031e-26,9,t,0,0,23,0
26278,9fff_23_exponential,5.459190083638865e-12,1.0746699714563421e-25,9,f,0,0,23,0
26279,9mff_23_exponential,1.9162822220212976e-12,3.494089881636764e-26,9,m,0,0,23,0
26280,10ftt_23_uniform,29.828495276074232,19.672661508120758,10,f,1,1,23,1
26281,10ttt_23_uniform,34.289052632506234,29.46539404336185,10,t,1,1,23,1
26282,10mtt_23_uniform,31.49188991525886,25.27520594634175,10,m,1,1,23,1
26283,10tffNone_23_uniform,2.7433414593203132e-12,1.7261540535752446e-25,10,t,0,0,23,1
26284,10fff_23_uniform,3.225496207437125e-12,2.380608286936392e-25,10,f,0,0,23,1
26285,10mff_23_uniform,2.716337132000282e-12,1.7228363570625878e-25,10,m,0,0,23,1
26286,10ftt_23_uniform,38.95817154891619,43.99701459459728,10,f,1,1,23,1
26287,10ttt_23_uniform,29.828495276074232,19.030700397113105,10,t,1,1,23,1
26288,10mtt_23_uniform,23.994564601900628,12.879110859358446,10,m,1,1,23,1
26289,10tffNone_23_uniform,3.2694869464757133e-12,2.462182527735546e-25,10,t,0,0,23,1
26290,10fff_23_uniform,3.048936312514793e-12,2.1835604822375974e-25,10,f,0,0,23,1
26291,10mff_23_uniform,2.714833535705766e-12,1.7389783287461364e-25,10,m,0,0,23,1
26292,10ftt_23_uniform,33.67104290684776,28.86947787949545,10,f,1,1,23,1
26293,10ttt_23_uniform,28.596138383263963,21.36227993466705,10,t,1,1,23,1
26294,10mtt_23_uniform,32.30695173542039,24.642709184990327,10,m,1,1,23,1
26295,10tffNone_23_uniform,2.7506012378739453e-12,1.717324039867244e-25,10,t,0,0,23,1
26296,10fff_23_uniform,2.9913110775776607e-12,2.0932945663510686e-25,10,f,0,0,23,1
26297,10mff_23_uniform,2.7196527919287804e-12,1.71716862494123e-25,10,m,0,0,23,1
26298,10ftt_23_uniform,30.524402212570564,20.71294980356989,10,f,1,1,23,1
26299,10ttt_23_uniform,31.52362812930616,23.466599460404723,10,t,1,1,23,1
26300,10mtt_23_uniform,36.27311856505838,32.3631570253263,10,m,1,1,23,1
26301,10tffNone_23_uniform,3.009028941255576e-12,2.0641319866330958e-25,10,t,0,0,23,1
26302,10fff_23_uniform,2.771610816988263e-12,1.7762149742922236e-25,10,f,0,0,23,1
26303,10mff_23_uniform,2.8622924530202078e-12,1.8802100348997023e-25,10,m,0,0,23,1
26304,10ftt_23_uniform,25.332570545343057,16.17175547518548,10,f,1,1,23,1
26305,10ttt_23_uniform,29.525228710964843,21.431358133080803,10,t,1,1,23,1
26306,10mtt_23_uniform,34.89611913142753,28.565966906680668,10,m,1,1,23,1
26307,10tffNone_23_uniform,2.842936893717478e-12,1.8221218490299201e-25,10,t,0,0,23,1
26308,10fff_23_uniform,3.068820832216118e-12,2.209134841624345e-25,10,f,0,0,23,1
26309,10mff_23_uniform,3.0539371454685335e-12,2.1458475475996645e-25,10,m,0,0,23,1
26310,10ftt_23_uniform,30.752871905478727,25.659862076017422,10,f,1,1,23,1
26311,10ttt_23_uniform,31.428317333811915,23.327221019040874,10,t,1,1,23,1
26312,10mtt_23_uniform,27.161353619339057,17.131904147592174,10,m,1,1,23,1
26313,10tffNone_23_uniform,2.8076060219792036e-12,1.8236754174474804e-25,10,t,0,0,23,1
26314,10fff_23_uniform,2.830627828493632e-12,1.8351144052167888e-25,10,f,0,0,23,1
26315,10mff_23_uniform,2.7722824430997266e-12,1.8085799989645857e-25,10,m,0,0,23,1
26316,10ftt_23_uniform,24.814091368308908,14.34313807830087,10,f,1,1,23,1
26317,10ttt_23_uniform,29.491339922675312,21.74800584659465,10,t,1,1,23,1
26318,10mtt_23_uniform,42.28166423445017,39.97236692976282,10,m,1,1,23,1
26319,10tffNone_23_uniform,3.273566853786213e-12,2.471905634990865e-25,10,t,0,0,23,1
26320,10fff_23_uniform,2.8771453824021896e-12,1.8732334327540378e-25,10,f,0,0,23,1
26321,10mff_23_uniform,2.865084619149508e-12,1.945364650708214e-25,10,m,0,0,23,1
26322,10ftt_23_uniform,28.874541216005195,20.47044017092082,10,f,1,1,23,1
26323,10ttt_23_uniform,31.995923653409086,24.585809490434507,10,t,1,1,23,1
26324,10mtt_23_uniform,29.355393549308495,19.88442510722098,10,m,1,1,23,1
26325,10tffNone_23_uniform,2.7685192383063165e-12,1.7799966993975235e-25,10,t,0,0,23,1
26326,10fff_23_uniform,2.9098264931675135e-12,1.87883552792791e-25,10,f,0,0,23,1
26327,10mff_23_uniform,2.957855507121324e-12,1.9843273495968884e-25,10,m,0,0,23,1
26328,10ftt_23_uniform,32.21395862719735,23.543773310023816,10,f,1,1,23,1
26329,10ttt_23_uniform,26.90240008688412,17.322852200562657,10,t,1,1,23,1
26330,10mtt_23_uniform,27.708105861548574,18.490504407677346,10,m,1,1,23,1
26331,10tffNone_23_uniform,2.89024994370481e-12,1.933388875497768e-25,10,t,0,0,23,1
26332,10fff_23_uniform,2.735259617940765e-12,1.7208538556449578e-25,10,f,0,0,23,1
26333,10mff_23_uniform,2.795875063936805e-12,1.7809101313870354e-25,10,m,0,0,23,1
26334,10ftt_23_uniform,30.425961454566764,22.775643211608507,10,f,1,1,23,1
26335,10ttt_23_uniform,33.43260579785522,24.52295019503137,10,t,1,1,23,1
26336,10mtt_23_uniform,33.52221845932609,26.875517539967237,10,m,1,1,23,1
26337,10tffNone_23_uniform,2.6390254538939335e-12,1.627955594941174e-25,10,t,0,0,23,1
26338,10fff_23_uniform,2.8014853824460106e-12,1.7956774566354469e-25,10,f,0,0,23,1
26339,10mff_23_uniform,2.9514221006598724e-12,1.9937520506757934e-25,10,m,0,0,23,1
26340,10ftt_23_exponential,516.8915834978444,29936.662278803193,10,f,1,1,23,0
26341,10ttt_23_exponential,484.10629937123224,18207.802537576736,10,t,1,1,23,0
26342,10mtt_23_exponential,469.91275786043525,23150.042698450103,10,m,1,1,23,0
26343,10tffNone_23_exponential,1.1419306680150875e-11,3.2760363462516154e-25,10,t,0,0,23,0
26344,10fff_23_exponential,7.03502261160575e-12,1.332768865849559e-25,10,f,0,0,23,0
26345,10mff_23_exponential,1.0744006080028912e-11,2.9408476984211802e-25,10,m,0,0,23,0
26346,10ftt_23_exponential,459.1513911554663,22739.866940989756,10,f,1,1,23,0
26347,10ttt_23_exponential,492.6499771643149,28948.66574382734,10,t,1,1,23,0
26348,10mtt_23_exponential,490.88380406253896,29672.606685172017,10,m,1,1,23,0
26349,10tffNone_23_exponential,8.254288894102459e-12,2.0511378590523835e-25,10,t,0,0,23,0
26350,10fff_23_exponential,9.832230575269347e-12,3.169079498557366e-25,10,f,0,0,23,0
26351,10mff_23_exponential,5.479332273488545e-12,1.2059865171021704e-25,10,m,0,0,23,0
26352,10ftt_23_exponential,498.22484883835335,23025.630453504105,10,f,1,1,23,0
26353,10ttt_23_exponential,488.8108018446401,26864.448441531036,10,t,1,1,23,0
26354,10mtt_23_exponential,506.33585691712574,20912.379823580246,10,m,1,1,23,0
26355,10tffNone_23_exponential,1.1588631920523943e-11,3.898978773374612e-25,10,t,0,0,23,0
26356,10fff_23_exponential,1.039410361105084e-11,2.541868512734853e-25,10,f,0,0,23,0
26357,10mff_23_exponential,5.401301226134175e-12,1.1127917955234202e-25,10,m,0,0,23,0
26358,10ftt_23_exponential,493.47027173975647,23969.158348085297,10,f,1,1,23,0
26359,10ttt_23_exponential,487.6822736167473,20321.021272633603,10,t,1,1,23,0
26360,10mtt_23_exponential,487.58999169384106,15364.878865440005,10,m,1,1,23,0
26361,10tffNone_23_exponential,6.381562366611181e-12,1.0942930403392236e-25,10,t,0,0,23,0
26362,10fff_23_exponential,7.992664406943449e-12,1.6935970941587219e-25,10,f,0,0,23,0
26363,10mff_23_exponential,7.960774034165054e-12,2.3513636606239776e-25,10,m,0,0,23,0
26364,10ftt_23_exponential,504.5244385467458,24635.842834532395,10,f,1,1,23,0
26365,10ttt_23_exponential,477.9528103159233,14937.308076696743,10,t,1,1,23,0
26366,10mtt_23_exponential,497.8962408641651,25603.805769349983,10,m,1,1,23,0
26367,10tffNone_23_exponential,6.33343895205393e-12,1.3770100934183257e-25,10,t,0,0,23,0
26368,10fff_23_exponential,7.424125026815628e-12,1.5511163454868363e-25,10,f,0,0,23,0
26369,10mff_23_exponential,7.458396263279365e-12,1.4204888963439804e-25,10,m,0,0,23,0
26370,10ftt_23_exponential,497.5167425232131,29879.558009578333,10,f,1,1,23,0
26371,10ttt_23_exponential,508.11505497368324,21083.715653220446,10,t,1,1,23,0
26372,10mtt_23_exponential,507.8608733370456,26150.28392231392,10,m,1,1,23,0
26373,10tffNone_23_exponential,8.029401936025452e-12,1.8822521550795921e-25,10,t,0,0,23,0
26374,10fff_23_exponential,1.0640831438063312e-11,2.84694433132736e-25,10,f,0,0,23,0
26375,10mff_23_exponential,8.050441405978955e-12,1.7411413932027657e-25,10,m,0,0,23,0
26376,10ftt_23_exponential,482.5515516501838,19158.244748837962,10,f,1,1,23,0
26377,10ttt_23_exponential,466.33249940359076,14551.732543511767,10,t,1,1,23,0
26378,10mtt_23_exponential,493.65464556804193,23488.074119782035,10,m,1,1,23,0
26379,10tffNone_23_exponential,1.0691169409166782e-11,3.074515081306314e-25,10,t,0,0,23,0
26380,10fff_23_exponential,1.2481434453428897e-11,3.109596655130414e-25,10,f,0,0,23,0
26381,10mff_23_exponential,5.323001469839423e-12,1.1268903725080327e-25,10,m,0,0,23,0
26382,10ftt_23_exponential,476.0387684747001,21268.038190930183,10,f,1,1,23,0
26383,10ttt_23_exponential,476.80909082242664,18487.60040014,10,t,1,1,23,0
26384,10mtt_23_exponential,482.2083668819,21822.517011953423,10,m,1,1,23,0
26385,10tffNone_23_exponential,9.960633445812441e-12,2.166371813649003e-25,10,t,0,0,23,0
26386,10fff_23_exponential,9.914366692024732e-12,2.611421347404227e-25,10,f,0,0,23,0
26387,10mff_23_exponential,9.384926727972692e-12,2.7632968596781797e-25,10,m,0,0,23,0
26388,10ftt_23_exponential,477.867020089155,26699.852965744034,10,f,1,1,23,0
26389,10ttt_23_exponential,474.64161918932757,28088.145085805092,10,t,1,1,23,0
26390,10mtt_23_exponential,467.62663169099625,26216.45065085802,10,m,1,1,23,0
26391,10tffNone_23_exponential,5.911641289038645e-12,1.1408273624978633e-25,10,t,0,0,23,0
26392,10fff_23_exponential,4.757388088358504e-12,9.322896904841921e-26,10,f,0,0,23,0
26393,10mff_23_exponential,8.319392214909055e-12,1.6447767663445469e-25,10,m,0,0,23,0
26394,10ftt_23_exponential,511.62551408883695,26014.643626485496,10,f,1,1,23,0
26395,10ttt_23_exponential,477.4566879716828,16437.266437085724,10,t,1,1,23,0
26396,10mtt_23_exponential,488.4895085874414,26263.444562783407,10,m,1,1,23,0
26397,10tffNone_23_exponential,8.247848798696046e-12,2.547379035518508e-25,10,t,0,0,23,0
26398,10fff_23_exponential,4.370759579509119e-12,6.396007661239352e-26,10,f,0,0,23,0
26399,10mff_23_exponential,1.0551817658618901e-11,2.813328290528839e-25,10,m,0,0,23,0
26400,1ftt_24_uniform,37.765357435382874,33.52217859846856,1,f,1,1,24,1
26401,1ttt_24_uniform,32.761766334148305,28.353605743905383,1,t,1,1,24,1
26402,1mtt_24_uniform,36.92033465600111,43.09801170543163,1,m,1,1,24,1
26403,1tffNone_24_uniform,18.95511813999108,7.801414535244496,1,t,0,0,24,1
26404,1fff_24_uniform,28.199147857323723,18.509660896877918,1,f,0,0,24,1
26405,1mff_24_uniform,29.856654121005477,21.616988056638405,1,m,0,0,24,1
26406,1ftt_24_uniform,37.888725969020946,37.59023076343359,1,f,1,1,24,1
26407,1ttt_24_uniform,29.2764600167286,22.09336009751967,1,t,1,1,24,1
26408,1mtt_24_uniform,33.45311810745174,27.450340245083307,1,m,1,1,24,1
26409,1tffNone_24_uniform,26.435817684614978,16.58645051164303,1,t,0,0,24,1
26410,1fff_24_uniform,25.162441412418524,15.733401567191256,1,f,0,0,24,1
26411,1mff_24_uniform,33.22581610774914,24.009412937003304,1,m,0,0,24,1
26412,1ftt_24_uniform,51.538550835488465,62.74627787556765,1,f,1,1,24,1
26413,1ttt_24_uniform,23.390406390465145,12.617252987582088,1,t,1,1,24,1
26414,1mtt_24_uniform,37.65929131332964,32.98589124115,1,m,1,1,24,1
26415,1tffNone_24_uniform,22.51115497255336,12.095926567723675,1,t,0,0,24,1
26416,1fff_24_uniform,24.198250187362135,14.497242041209365,1,f,0,0,24,1
26417,1mff_24_uniform,24.319033203934865,13.035411011957356,1,m,0,0,24,1
26418,1ftt_24_uniform,37.04351795148821,36.47640697209907,1,f,1,1,24,1
26419,1ttt_24_uniform,28.25282680055611,22.628561159374748,1,t,1,1,24,1
26420,1mtt_24_uniform,33.219806675469385,25.72797391004586,1,m,1,1,24,1
26421,1tffNone_24_uniform,21.840048304436063,11.95840854032074,1,t,0,0,24,1
26422,1fff_24_uniform,24.586414731298262,14.856421953804894,1,f,0,0,24,1
26423,1mff_24_uniform,25.04200014876245,16.540859461416602,1,m,0,0,24,1
26424,1ftt_24_uniform,28.952067667478023,19.850714553577063,1,f,1,1,24,1
26425,1ttt_24_uniform,26.532998322843216,18.051718349608116,1,t,1,1,24,1
26426,1mtt_24_uniform,33.628691453710914,27.553351210740068,1,m,1,1,24,1
26427,1tffNone_24_uniform,28.531598850957216,16.96148337483881,1,t,0,0,24,1
26428,1fff_24_uniform,23.86279299630504,14.28446309076709,1,f,0,0,24,1
26429,1mff_24_uniform,21.43588695359413,10.72697537200662,1,m,0,0,24,1
26430,1ftt_24_uniform,27.11293254355044,17.830053356914817,1,f,1,1,24,1
26431,1ttt_24_uniform,30.228757463345694,20.998041148601743,1,t,1,1,24,1
26432,1mtt_24_uniform,34.78824833506605,29.76842370943831,1,m,1,1,24,1
26433,1tffNone_24_uniform,32.505702479773646,24.86148854120136,1,t,0,0,24,1
26434,1fff_24_uniform,21.64250744980615,12.0950566533672,1,f,0,0,24,1
26435,1mff_24_uniform,19.922538897754507,9.211890384120725,1,m,0,0,24,1
26436,1ftt_24_uniform,43.19464987446693,47.08563617851399,1,f,1,1,24,1
26437,1ttt_24_uniform,26.74156149350877,18.381611601502293,1,t,1,1,24,1
26438,1mtt_24_uniform,32.444824959716925,28.010537056833883,1,m,1,1,24,1
26439,1tffNone_24_uniform,27.13499464342992,19.675451483784286,1,t,0,0,24,1
26440,1fff_24_uniform,24.480181273907732,14.540855027585835,1,f,0,0,24,1
26441,1mff_24_uniform,28.041862978656503,17.10654115125962,1,m,0,0,24,1
26442,1ftt_24_uniform,37.97074897572846,37.625891845869944,1,f,1,1,24,1
26443,1ttt_24_uniform,26.836956277160425,18.938889435196174,1,t,1,1,24,1
26444,1mtt_24_uniform,38.597639536347074,37.229355354260264,1,m,1,1,24,1
26445,1tffNone_24_uniform,26.097526070820354,16.678738095538627,1,t,0,0,24,1
26446,1fff_24_uniform,18.366374782137846,7.883338071295795,1,f,0,0,24,1
26447,1mff_24_uniform,25.188565409477885,15.019724939905686,1,m,0,0,24,1
26448,1ftt_24_uniform,27.98015169524445,19.610267647741892,1,f,1,1,24,1
26449,1ttt_24_uniform,23.40465290872263,12.316175186379064,1,t,1,1,24,1
26450,1mtt_24_uniform,43.55073669487895,47.09074820598467,1,m,1,1,24,1
26451,1tffNone_24_uniform,26.622641619932107,16.682941615045575,1,t,0,0,24,1
26452,1fff_24_uniform,24.945528015666284,14.480481147129687,1,f,0,0,24,1
26453,1mff_24_uniform,25.03020520033716,15.905581209968174,1,m,0,0,24,1
26454,1ftt_24_uniform,35.20101008651764,31.030564553781304,1,f,1,1,24,1
26455,1ttt_24_uniform,27.864752725341773,18.69001927613556,1,t,1,1,24,1
26456,1mtt_24_uniform,28.189832682488035,19.315910011727553,1,m,1,1,24,1
26457,1tffNone_24_uniform,17.91602728737045,7.735856746798815,1,t,0,0,24,1
26458,1fff_24_uniform,23.74561947629736,13.07548283468227,1,f,0,0,24,1
26459,1mff_24_uniform,26.383964102712966,16.61189836053295,1,m,0,0,24,1
26460,1ftt_24_exponential,526.585647776735,32167.454787344825,1,f,1,1,24,0
26461,1ttt_24_exponential,337.9641664108443,9966.203207868932,1,t,1,1,24,0
26462,1mtt_24_exponential,474.827454041056,8168.172249849256,1,m,1,1,24,0
26463,1tffNone_24_exponential,60.57265239480149,46.21026335638525,1,t,0,0,24,0
26464,1fff_24_exponential,230.1126180279076,190.51585988630242,1,f,0,0,24,0
